REPORT,PUBLISH_DATE,PUBLISH_DATE_STRING,MEASURE_CATEGORY,MEASURE_GROUP,MEASURE_ID,MEASURE_NAME,SUBMEASURE_NAME,USNWR_METRIC,MEASURE_DESCRIPTION,MEASURE_TYPE,MEASURE_YEAR,MEASURE_RESULT_STRING_FORMAT,DESIRED_DIRECTION,REPORTING_START_DATE,REPORTING_END_DATE,DATA_SOURCE_1,DATA_SOURCE_2
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_CSS_VTP,CLINICAL SUPPORT SERVICES - POINTS ONLY,VASCULAR TUMOR PROGRAM,Vascular tumor program,Vascular tumor program,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_CSS_RPCS,CLINICAL SUPPORT SERVICES - POINTS ONLY,REHABILITATION PROGRAM AND CONSULTATION SERVICE,Rehabilitation program and consultation service,Rehabilitation program and consultation service,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_CSS_PCP,CLINICAL SUPPORT SERVICES - POINTS ONLY,PALLIATIVE CARE PROGRAM,Palliative care program,Palliative care program,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_CSS_GTC,CLINICAL SUPPORT SERVICES - POINTS ONLY,GENETIC TESTING/COUNSELING,Genetic testing/counseling,Genetic testing/counseling,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_CSS_PCRPE,CLINICAL SUPPORT SERVICES - POINTS ONLY,PATIENT CARE ROOMS WITH PROTECTIVE ENVIRONMENT,Patient care rooms with protective environment,Patient care rooms with protective environment,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_CSS_PICU,CLINICAL SUPPORT SERVICES - POINTS ONLY,PEDIATRIC INTENSIVE CARE UNIT,Pediatric intensive care unit,Pediatric intensive care unit,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_CSS_PPMPAO24,CLINICAL SUPPORT SERVICES - POINTS ONLY,PEDIATRIC PAIN MANAGEMENT PROGRAM AVAILABLE ONSITE 24/7,Pediatric pain management program available onsite 24/7,Pediatric pain management program available onsite 24/7,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_CSS_NICU,CLINICAL SUPPORT SERVICES - POINTS ONLY,NEONATAL INTENSIVE CARE UNIT,Neonatal intensive care unit,Neonatal intensive care unit,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_CSS_PPRS,CLINICAL SUPPORT SERVICES - POINTS ONLY,PEDIATRIC PHYSIATRIST OR REHABILITATION SPECIALIST,Pediatric physiatrist or rehabilitation specialist,Pediatric physiatrist or rehabilitation specialist,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,MEASURE,CANCER,MEA_C_ACS_OVERALL,ADVANCED CLINICAL SERVICES - POINTS ONLY,OVERALL,Advanced Clinical Services - Points Only,Advanced Clinical Services - Points Only,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_ACS_E,ADVANCED CLINICAL SERVICES - POINTS ONLY,ECMO,ECMO,ECMO,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_ACS_COP,ADVANCED CLINICAL SERVICES - POINTS ONLY,CHEMOTHERAPY ORDER PREPARATION,Chemotherapy order preparation,Chemotherapy order preparation,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_ACS_SSP,ADVANCED CLINICAL SERVICES - POINTS ONLY,SUPPORT STAFF/PROGRAMS - POINTS ONLY,Support staff/programs - Points Only,Support staff/programs - Points Only,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_ACS_SIPRUIDC,ADVANCED CLINICAL SERVICES - POINTS ONLY,ON-SITE INPATIENT PEDIATRIC REHABILITATION UNIT WITH INDIVIDUALIZED DEDICATED CANCER REHABILITATION PROGRAMMING,On-site inpatient pediatric rehabilitation unit with individualized dedicated cancer rehabilitation programming,On-site inpatient pediatric rehabilitation unit with individualized dedicated cancer rehabilitation programming,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_ACS_HDCCRNSN,ADVANCED CLINICAL SERVICES - POINTS ONLY,HAVING DIRECT CLINICAL CARE RNS WITH A NATIONAL ONCOLOGY CERTIFICATION (CPHON OR CPON) OR CERTIFIED BONE MARROW TRANSPLANT NURSE (BMTCN),Having direct clinical care RNs with a national oncology certification (CPHON or CPON) or certified bone marrow transplant nurse (BMTCN),Having direct clinical care RNs with a national oncology certification (CPHON or CPON) or certified bone marrow transplant nurse (BMTCN),,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_ACS_FPP,ADVANCED CLINICAL SERVICES - POINTS ONLY,FERTILITY PRESERVATION PROGRAM,Fertility preservation program,Fertility preservation program,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_ACS_CGHP,ADVANCED CLINICAL SERVICES - POINTS ONLY,CANCER GENETICS/HEREDITARY PROGRAM,Cancer genetics/hereditary program,Cancer genetics/hereditary program,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_ACS_AYAAYASP,ADVANCED CLINICAL SERVICES - POINTS ONLY,ADOLESCENT AND YOUNG ADULT (AYA) SUPPORT PROGRAM,Adolescent and Young Adult (AYA) support program,Adolescent and Young Adult (AYA) support program,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_ACS_NEFSREEI,ADVANCED CLINICAL SERVICES - POINTS ONLY,NEUROPSYCHOLOGICAL EVALUATION FOCUSED ON SCHOOL RE-ENTRY ISSUES,Neuropsychological evaluation focused on school re-entry issues,Neuropsychological evaluation focused on school re-entry issues,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_ACS_SPHP,ADVANCED CLINICAL SERVICES - POINTS ONLY,SCHOOL PROGRAMS FOR HOSPITALIZED PATIENTS,School programs for hospitalized patients,School programs for hospitalized patients,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_ACS_PSP,ADVANCED CLINICAL SERVICES - POINTS ONLY,PSYCHOSOCIAL SUPPORT PROGRAM,Psychosocial support program,Psychosocial support program,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_ACS_SWS,ADVANCED CLINICAL SERVICES - POINTS ONLY,SOCIAL WORK SUPPORT,Social work support,Social work support,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_ACS_H50CPPAB,ADVANCED CLINICAL SERVICES - POINTS ONLY,HAVING 50% OR MORE OF CHEMOTHERAPY PATIENTS WITH PSYCHOSOCIAL ASSESSMENT BEFORE OR WITHIN 4 WEEKS OF THERAPY,Having 50% or more of chemotherapy patients with psychosocial assessment before or within 4 weeks of therapy,Having 50% or more of chemotherapy patients with psychosocial assessment before or within 4 weeks of therapy,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_ACS_BSF,ADVANCED CLINICAL SERVICES - POINTS ONLY,BEREAVEMENT SERVICES FOR FAMILIES,Bereavement services for families,Bereavement services for families,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_ACS_STSS,ADVANCED CLINICAL SERVICES - POINTS ONLY,SIBLING TARGETED SUPPORT SERVICES,Sibling targeted support services,Sibling targeted support services,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_ACS_CAMHHP,ADVANCED CLINICAL SERVICES - POINTS ONLY,COMPLEMENTARY AND ALTERNATIVE MEDICINE OR HOLISTIC HEALTH PROGRAM,Complementary and alternative medicine or holistic health program,Complementary and alternative medicine or holistic health program,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_ACS_ACBCSHP,ADVANCED CLINICAL SERVICES - POINTS ONLY,APHON CHEMOTHERAPY/BIOTHERAPY COURSE AND SAFE HANDLING PROCEDURES,APHON chemotherapy/biotherapy course and safe handling procedures,APHON chemotherapy/biotherapy course and safe handling procedures,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_ACS_MOTTP,ADVANCED CLINICAL SERVICES - POINTS ONLY,MOLECULAR ONCOLOGY/TARGETED THERAPY PROGRAM,Molecular oncology/targeted therapy program,Molecular oncology/targeted therapy program,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_ACS_PCLS,ADVANCED CLINICAL SERVICES - POINTS ONLY,PEDIATRIC CHILD-LIFE SPECIALISTS,Pediatric child-life specialists,Pediatric child-life specialists,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_ACS_CSS,ADVANCED CLINICAL SERVICES - POINTS ONLY,CHEMOTHERAPY SUPPORT SERVICES - POINTS ONLY,Chemotherapy support services - Points Only,Chemotherapy support services - Points Only,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_ACS_PAPDIRPC,ADVANCED CLINICAL SERVICES - POINTS ONLY,PHARMACISTS ASSIGNED TO PARTICIPATE IN DAILY INPATIENT ROUNDS WITH THE PEDIATRIC CANCER TREATMENT TEAM,Pharmacists assigned to participate in daily inpatient rounds with the pediatric cancer treatment team,Pharmacists assigned to participate in daily inpatient rounds with the pediatric cancer treatment team,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_ACS_DPCPTEPC,ADVANCED CLINICAL SERVICES - POINTS ONLY,DEDICATED PEDIATRIC CHEMOTHERAPY PHARMACY WITH TRAINING AND EXPERIENCE IN PEDIATRIC CHEMOTHERAPY,Dedicated pediatric chemotherapy pharmacy with training and experience in pediatric chemotherapy,Dedicated pediatric chemotherapy pharmacy with training and experience in pediatric chemotherapy,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_ACS_ACBPTCNA,ADVANCED CLINICAL SERVICES - POINTS ONLY,THE APHON CHEMOTHERAPY/BIOTHERAPY PROVIDER TRAINING COURSE FOR NURSES ADMINISTERING CHEMOTHERAPY,The APHON Chemotherapy/Biotherapy Provider training course for nurses administering chemotherapy,The APHON Chemotherapy/Biotherapy Provider training course for nurses administering chemotherapy,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_ACS_POP,ADVANCED CLINICAL SERVICES - POINTS ONLY,PEDIATRIC ONCOLOGY PHARMACIST,Pediatric oncology pharmacist,Pediatric oncology pharmacist,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_ACS_SS,ADVANCED CLINICAL SERVICES - POINTS ONLY,SEDATION SERVICES - POINTS ONLY,Sedation services - Points Only,Sedation services - Points Only,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_ACS_DASCEPSS,ADVANCED CLINICAL SERVICES - POINTS ONLY,DESIGNATED AS A CENTER OF EXCELLENCE IN PEDIATRIC SEDATION BY THE SOCIETY FOR PEDIATRIC SEDATION,Designated as a Center of Excellence in Pediatric Sedation by the Society for Pediatric Sedation,Designated as a Center of Excellence in Pediatric Sedation by the Society for Pediatric Sedation,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_ACS_PSRTB,ADVANCED CLINICAL SERVICES - POINTS ONLY,PROVIDES SEDATION FOR RADIATION THERAPY AND BIOPSIES,Provides sedation for radiation therapy and biopsies,Provides sedation for radiation therapy and biopsies,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,MEASURE,CANCER,MEA_C_SCP_OVERALL,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,OVERALL,Specialized Clinics and Programs - Points Only,Specialized Clinics and Programs - Points Only,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_SCP_HP,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,HISTIOCYTOSIS PROGRAM,Histiocytosis program,Histiocytosis program,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_SCP_STPTILSS,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,SOLID TUMOR PROGRAM THAT INCLUDES LIMB-SPARING SURGERY FOR BONE TUMORS,Solid tumor program that includes limb-sparing surgery for bone tumors,Solid tumor program that includes limb-sparing surgery for bone tumors,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_SCP_CLTSP,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,COMPREHENSIVE LONGER-TERM SURVIVORS PROGRAM,Comprehensive longer-term survivors program,Comprehensive longer-term survivors program,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_SCP_CLLP,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,CLINICAL LEUKEMIA/LYMPHOMA PROGRAM,Clinical leukemia/lymphoma program,Clinical leukemia/lymphoma program,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_SCP_CBTP,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,CLINICAL BRAIN TUMOR PROGRAM,Clinical brain tumor program,Clinical brain tumor program,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,MEASURE,CANCER,MEA_C_NI_OVERALL,NURSING INTENSITY - POINTS ONLY,OVERALL,Nursing Intensity - Points Only,Nursing Intensity - Points Only,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_NI_SRNSF,NURSING INTENSITY - POINTS ONLY,ON-STAFF RNS FTES,On-staff RNs FTEs,On-staff RNs FTEs,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_NI_2024ADIC,NURSING INTENSITY - POINTS ONLY,2024 AVERAGE DAILY INPATIENT CENSUS,2024 average daily inpatient census,2024 average daily inpatient census,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_NI_2023ADIC,NURSING INTENSITY - POINTS ONLY,2023 AVERAGE DAILY INPATIENT CENSUS,2023 average daily inpatient census,2023 average daily inpatient census,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,MEASURE,CANCER,MEA_C_VP_OVERALL,VOLUME OF PATIENTS - POINTS ONLY,OVERALL,Volume of patients - Points Only,Volume of patients - Points Only,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_VP_SV,VOLUME OF PATIENTS - POINTS ONLY,SURGERY VOLUME - POINTS ONLY,Surgery volume - Points Only,Surgery volume - Points Only,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_VP_EGCTSV,VOLUME OF PATIENTS - POINTS ONLY,EXTRACRANIAL GERM CELL TUMORS - SURGERY VOLUME,Extracranial germ cell tumors - Surgery volume,Extracranial germ cell tumors - Surgery volume,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_VP_RSV,VOLUME OF PATIENTS - POINTS ONLY,RETINOBLASTOMA - SURGERY VOLUME,Retinoblastoma - Surgery volume,Retinoblastoma - Surgery volume,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_VP_BTSV_U1OL,VOLUME OF PATIENTS - POINTS ONLY,BONE TUMORS - SURGERY VOLUME,Bone tumors - Surgery volume,Bone tumors - Surgery volume,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_VP_LTSV,VOLUME OF PATIENTS - POINTS ONLY,LIVER TUMORS - SURGERY VOLUME,Liver tumors - Surgery volume,Liver tumors - Surgery volume,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_VP_STSSV,VOLUME OF PATIENTS - POINTS ONLY,SOFT TISSUE SARCOMAS - SURGERY VOLUME,Soft tissue sarcomas - Surgery volume,Soft tissue sarcomas - Surgery volume,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_VP_WTSV,VOLUME OF PATIENTS - POINTS ONLY,WILMS' TUMOR - SURGERY VOLUME,Wilms' tumor - Surgery volume,Wilms' tumor - Surgery volume,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_VP_NSV,VOLUME OF PATIENTS - POINTS ONLY,NEUROBLASTOMA - SURGERY VOLUME,Neuroblastoma - Surgery volume,Neuroblastoma - Surgery volume,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_VP_BTSV_38XA,VOLUME OF PATIENTS - POINTS ONLY,BRAIN TUMOR - SURGERY VOLUME,Brain tumor - Surgery volume,Brain tumor - Surgery volume,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_VP_PV,VOLUME OF PATIENTS - POINTS ONLY,PATIENT VOLUME - POINTS ONLY,Patient volume - Points Only,Patient volume - Points Only,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_VP_EGCTPV,VOLUME OF PATIENTS - POINTS ONLY,EXTRACRANIAL GERM CELL TUMORS - PATIENT VOLUME,Extracranial germ cell tumors - Patient volume,Extracranial germ cell tumors - Patient volume,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_VP_RPV,VOLUME OF PATIENTS - POINTS ONLY,RETINOBLASTOMA - PATIENT VOLUME,Retinoblastoma - Patient volume,Retinoblastoma - Patient volume,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_VP_LPV_X30J,VOLUME OF PATIENTS - POINTS ONLY,LYMPHOMA - PATIENT VOLUME,Lymphoma - Patient volume,Lymphoma - Patient volume,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_VP_STSPV,VOLUME OF PATIENTS - POINTS ONLY,SOFT TISSUE SARCOMAS - PATIENT VOLUME,Soft tissue sarcomas - Patient volume,Soft tissue sarcomas - Patient volume,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_VP_BTPV,VOLUME OF PATIENTS - POINTS ONLY,BONE TUMORS - PATIENT VOLUME,Bone tumors - Patient volume,Bone tumors - Patient volume,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_VP_LTPV,VOLUME OF PATIENTS - POINTS ONLY,LIVER TUMORS - PATIENT VOLUME,Liver tumors - Patient volume,Liver tumors - Patient volume,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_VP_WTPV,VOLUME OF PATIENTS - POINTS ONLY,WILMS' TUMOR - PATIENT VOLUME,Wilms' tumor - Patient volume,Wilms' tumor - Patient volume,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_VP_NPV,VOLUME OF PATIENTS - POINTS ONLY,NEUROBLASTOMA - PATIENT VOLUME,Neuroblastoma - Patient volume,Neuroblastoma - Patient volume,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_VP_BTCNSPV,VOLUME OF PATIENTS - POINTS ONLY,BRAIN TUMOR/CENTRAL NERVOUS SYSTEM - PATIENT VOLUME,Brain tumor/Central Nervous System - Patient volume,Brain tumor/Central Nervous System - Patient volume,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_VP_LPV_Z0TA,VOLUME OF PATIENTS - POINTS ONLY,LEUKEMIA - PATIENT VOLUME,Leukemia - Patient volume,Leukemia - Patient volume,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_VP_UPNSIIIB,VOLUME OF PATIENTS - POINTS ONLY,"NUMBER OF UNIQUE PATIENTS WITH NEUROBLASTOMA STAGE I-II BETWEEN JANUARY 1, 2014-DECEMBER 31, 2018","Number of unique patients with neuroblastoma Stage I-II between January 1, 2014-December 31, 2018","Number of unique patients with neuroblastoma Stage I-II between January 1, 2014-December 31, 2018",,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_VP_UPNSIIII,VOLUME OF PATIENTS - POINTS ONLY,"NUMBER OF UNIQUE PATIENTS WITH NEUROBLASTOMA STAGE III-IV BETWEEN JANUARY 1, 2014-DECEMBER 31, 2018","Number of unique patients with neuroblastoma Stage III-IV between January 1, 2014-December 31, 2018","Number of unique patients with neuroblastoma Stage III-IV between January 1, 2014-December 31, 2018",,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_VP_UPAMLAML,VOLUME OF PATIENTS - POINTS ONLY,"NUMBER OF UNIQUE PATIENTS WITH FOR ACUTE MYELOID LEUKEMIA (AML) BETWEEN JANUARY 1, 2014-DECEMBER 31, 2018","Number of unique patients with for acute myeloid leukemia (AML) between January 1, 2014-December 31, 2018","Number of unique patients with for acute myeloid leukemia (AML) between January 1, 2014-December 31, 2018",,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_VP_UPALLALL,VOLUME OF PATIENTS - POINTS ONLY,"NUMBER OF UNIQUE PATIENTS WITH ACUTE LYMPHOCYTIC LEUKEMIA (ALL) BETWEEN JANUARY 1, 2014-DECEMBER 31, 2018","Number of unique patients with acute lymphocytic leukemia (ALL) between January 1, 2014-December 31, 2018","Number of unique patients with acute lymphocytic leukemia (ALL) between January 1, 2014-December 31, 2018",,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_VP_NEWPV,VOLUME OF PATIENTS - POINTS ONLY,NEW PATIENT VOLUME - POINTS ONLY,New patient volume - Points Only,New patient volume - Points Only,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_VP_NEWPV202_5VBS,VOLUME OF PATIENTS - POINTS ONLY,NEW PATIENT VOLUME IN 2023,New patient volume in 2023,New patient volume in 2023,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_VP_NEWPV202_B27K,VOLUME OF PATIENTS - POINTS ONLY,NEW PATIENT VOLUME IN 2024,New patient volume in 2024,New patient volume in 2024,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,MEASURE,CANCER,MEA_C_BMTS_OVERALL,BONE MARROW TRANSPLANT SERVICES - POINTS ONLY,OVERALL,Bone marrow transplant services - Points Only,Bone marrow transplant services - Points Only,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_BMTS_STS,BONE MARROW TRANSPLANT SERVICES - POINTS ONLY,SPECIALTY TRANSPLANT SERVICES - POINTS ONLY,Specialty transplant services - Points Only,Specialty transplant services - Points Only,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_BMTS_ASCTO,BONE MARROW TRANSPLANT SERVICES - POINTS ONLY,AUTOLOGOUS STEM CELL TRANSPLANTATION OFFERED,Autologous stem cell transplantation offered,Autologous stem cell transplantation offered,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_BMTS_CTIO,BONE MARROW TRANSPLANT SERVICES - POINTS ONLY,CELLULAR THERAPY INFUSIONS OFFERED,Cellular therapy infusions offered,Cellular therapy infusions offered,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CANCER,SUB_C_BMTS_VT,BONE MARROW TRANSPLANT SERVICES - POINTS ONLY,VOLUME OF TRANSPLANTS - POINTS ONLY,Volume of transplants - Points Only,Volume of transplants - Points Only,,,,HIGHER,,,,
