REPORT,PUBLISH_DATE,PUBLISH_DATE_STRING,MEASURE_CATEGORY,MEASURE_GROUP,MEASURE_ID,MEASURE_NAME,SUBMEASURE_NAME,USNWR_METRIC,MEASURE_DESCRIPTION,MEASURE_YEAR,MEASURE_RESULT_STRING_FORMAT,DESIRED_DIRECTION,REPORTING_START_DATE,REPORTING_END_DATE,DATA_SOURCE_1,DATA_SOURCE_2
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_HOSPITAL_READMISSION_PREVENTION_SCORE,HOSPITAL READMISSION PREVENTION,HOSPITAL READMISSION PREVENTION SCORE (OUTCOMES),Hospital Readmission Prevention Score (Outcomes),Points contributed to the U.S. News score for avoiding unplanned readmission within 30 days of discharge.,,DECIMAL_2,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_ICU_SPECIALISTS,ICU SPECIALISTS,ICU SPECIALISTS (STRUCTURE),ICU Specialists (Structure),Availability of intensivist (ICU specialist) staffing.,,STRING,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2024,2024-2025,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_ICU_SPECIALISTS,ICU SPECIALISTS,ICU SPECIALISTS (STRUCTURE),ICU specialists (Structure),Availability of intensivist (ICU specialist) staffing.,,STRING,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_INFLUENZA_IMMUNIZATION_OF_WORKERS,INFLUENZA IMMUNIZATION OF WORKERS,INFLUENZA IMMUNIZATION OF WORKERS (PROCESS),Influenza Immunization of Workers (Process),Influenza vaccination of healthcare workers.,,STRING,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2024,2024-2025,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_INFLUENZA_IMMUNIZATION_OF_WORKERS,INFLUENZA IMMUNIZATION OF WORKERS,INFLUENZA IMMUNIZATION OF WORKERS (PROCESS),Influenza Immunization of Workers (Process),Influenza vaccination of healthcare workers.,,STRING,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_INFLUENZA_IMMUNIZATION_OF_WORKERS_PERCENTAGE,INFLUENZA IMMUNIZATION OF WORKERS,INFLUENZA IMMUNIZATION OF WORKERS PERCENTAGE (PROCESS),Influenza Immunization of Workers Percentage (Process),Percentage for influenza vaccination of healthcare workers.,,PERCENT_2,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2024,2024-2025,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_INFLUENZA_IMMUNIZATION_OF_WORKERS_PERCENTAGE,INFLUENZA IMMUNIZATION OF WORKERS,INFLUENZA IMMUNIZATION OF WORKERS PERCENTAGE (PROCESS),Influenza Immunization of Workers Percentage (Process),Percentage for influenza vaccination of healthcare workers.,,PERCENT_2,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_MORTALITY_BAND,MORTALITY,MORTALITY BAND (OUTCOMES),Mortality Band (Outcomes),Categorical performance band for risk-adjusted 30-day mortality among Medicare patients.,,STRING,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2024,2024-2025,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_MORTALITY_BAND,MORTALITY,MORTALITY BAND (OUTCOMES),Mortality Band (Outcomes),Categorical performance band for risk-adjusted 30-day mortality among Medicare patients.,,STRING,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_MORTALITY_BAND_SURVIVAL,MORTALITY,MORTALITY BAND (SURVIVAL) (OUTCOMES),Mortality Band (Survival) (Outcomes),Categorical performance band for risk-adjusted 30-day mortality among Medicare patients. Survival framing.,,STRING,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_MORTALITY_DENOMINATOR_FEE_FOR_SERVICE_AND_MEDICARE_ADVANTAGE_DATA,MORTALITY,MORTALITY DENOMINATOR (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),Mortality Denominator (Fee-For-Service & Medicare Advantage Data) (Outcomes),Number of eligible cases (denominator) for risk-adjusted 30-day mortality among Medicare patients. Medicare FFS + Medicare Advantage data.,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_MORTALITY_DENOMINATOR_FEE_FOR_SERVICE_DATA,MORTALITY,MORTALITY DENOMINATOR (FEE-FOR-SERVICE DATA) (OUTCOMES),Mortality Denominator (Fee-For-Service Data) (Outcomes),Number of eligible cases (denominator) for risk-adjusted 30-day mortality among Medicare patients. Medicare fee-for-service data only.,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_MORTALITY_DENOMINATOR_MEDICARE_ADVANTAGE_DATA,MORTALITY,MORTALITY DENOMINATOR (MEDICARE ADVANTAGE DATA) (OUTCOMES),Mortality Denominator (Medicare Advantage Data) (Outcomes),Number of eligible cases (denominator) for risk-adjusted 30-day mortality among Medicare patients. Medicare Advantage data only.,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2024,2024-2025,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_MORTALITY_DENOMINATOR,MORTALITY,MORTALITY DENOMINATOR (OUTCOMES),Mortality Denominator (Outcomes),Number of eligible cases (denominator) for risk-adjusted 30-day mortality among Medicare patients.,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_MORTALITY_EVENT_COUNT_FEE_FOR_SERVICE_AND_MEDICARE_ADVANTAGE_DATA,MORTALITY,MORTALITY EVENT COUNT (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),Mortality Event Count (Fee-For-Service & Medicare Advantage Data) (Outcomes),Observed event count for risk-adjusted 30-day mortality among Medicare patients. Medicare FFS + Medicare Advantage data.,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_MORTALITY_EVENT_COUNT_FEE_FOR_SERVICE_DATA,MORTALITY,MORTALITY EVENT COUNT (FEE-FOR-SERVICE DATA) (OUTCOMES),Mortality Event Count (Fee-For-Service Data) (Outcomes),Observed event count for risk-adjusted 30-day mortality among Medicare patients. Medicare fee-for-service data only.,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_MORTALITY_EVENT_COUNT_MEDICARE_ADVANTAGE_DATA,MORTALITY,MORTALITY EVENT COUNT (MEDICARE ADVANTAGE DATA) (OUTCOMES),Mortality Event Count (Medicare Advantage Data) (Outcomes),Observed event count for risk-adjusted 30-day mortality among Medicare patients. Medicare Advantage data only.,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2024,2024-2025,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_MORTALITY_EVENT_COUNT,MORTALITY,MORTALITY EVENT COUNT (OUTCOMES),Mortality Event Count (Outcomes),Observed event count for risk-adjusted 30-day mortality among Medicare patients.,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_MORTALITY_ODDS_RATIO_FEE_FOR_SERVICE_DATA,MORTALITY,MORTALITY ODDS RATIO (FEE-FOR-SERVICE DATA) (OUTCOMES),Mortality Odds Ratio (Fee-For-Service Data) (Outcomes),Risk-adjusted odds ratio for risk-adjusted 30-day mortality among Medicare patients. Medicare fee-for-service data only.,,DECIMAL_2,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_MORTALITY_ODDS_RATIO_MEDICARE_ADVANTAGE_DATA,MORTALITY,MORTALITY ODDS RATIO (MEDICARE ADVANTAGE DATA) (OUTCOMES),Mortality Odds Ratio (Medicare Advantage Data) (Outcomes),Risk-adjusted odds ratio for risk-adjusted 30-day mortality among Medicare patients. Medicare Advantage data only.,,DECIMAL_2,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_MORTALITY_ODDS_RATIO,MORTALITY,MORTALITY ODDS RATIO (OUTCOMES),Mortality Odds Ratio (Outcomes),Risk-adjusted odds ratio for risk-adjusted 30-day mortality among Medicare patients.,,DECIMAL_2,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2024,2024-2025,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_MORTALITY_ODDS_RATIO,MORTALITY,MORTALITY ODDS RATIO (OUTCOMES),Mortality Odds Ratio (Outcomes),Risk-adjusted odds ratio for risk-adjusted 30-day mortality among Medicare patients.,,DECIMAL_2,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_MORTALITY_PREDICTED_VALUE_FEE_FOR_SERVICE_DATA,MORTALITY,MORTALITY PREDICTED VALUE (FEE-FOR-SERVICE DATA) (OUTCOMES),Mortality Predicted Value (Fee-For-Service Data) (Outcomes),Model-predicted (expected) value for risk-adjusted 30-day mortality among Medicare patients. Medicare fee-for-service data only.,,DECIMAL_2,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_MORTALITY_PREDICTED_VALUE_MEDICARE_ADVANTAGE_DATA,MORTALITY,MORTALITY PREDICTED VALUE (MEDICARE ADVANTAGE DATA) (OUTCOMES),Mortality Predicted Value (Medicare Advantage Data) (Outcomes),Model-predicted (expected) value for risk-adjusted 30-day mortality among Medicare patients. Medicare Advantage data only.,,DECIMAL_2,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_MORTALITY_RANDOM_EFFECTS_FEE_FOR_SERVICE_AND_MEDICARE_ADVANTAGE_DATA,MORTALITY,MORTALITY RANDOM EFFECTS (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),Mortality Random Effects (Fee-For-Service & Medicare Advantage Data) (Outcomes),Hospital-specific random-effects (shrunken) estimate for risk-adjusted 30-day mortality among Medicare patients. Medicare FFS + Medicare Advantage data.,,DECIMAL_2,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_MORTALITY_RANDOM_EFFECTS_FEE_FOR_SERVICE_DATA,MORTALITY,MORTALITY RANDOM EFFECTS (FEE-FOR-SERVICE DATA) (OUTCOMES),Mortality Random Effects (Fee-For-Service Data) (Outcomes),Hospital-specific random-effects (shrunken) estimate for risk-adjusted 30-day mortality among Medicare patients. Medicare fee-for-service data only.,,DECIMAL_2,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_MORTALITY_RANDOM_EFFECTS_MEDICARE_ADVANTAGE_DATA,MORTALITY,MORTALITY RANDOM EFFECTS (MEDICARE ADVANTAGE DATA) (OUTCOMES),Mortality Random Effects (Medicare Advantage Data) (Outcomes),Hospital-specific random-effects (shrunken) estimate for risk-adjusted 30-day mortality among Medicare patients. Medicare Advantage data only.,,DECIMAL_2,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_MORTALITY_RANDOM_EFFECTS,MORTALITY,MORTALITY RANDOM EFFECTS (OUTCOMES),Mortality Random Effects (Outcomes),Hospital-specific random-effects (shrunken) estimate for risk-adjusted 30-day mortality among Medicare patients.,,DECIMAL_2,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2024,2024-2025,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_MORTALITY_RANDOM_EFFECTS,MORTALITY,MORTALITY RANDOM EFFECTS (OUTCOMES),Mortality Random Effects (Outcomes),Hospital-specific random-effects (shrunken) estimate for risk-adjusted 30-day mortality among Medicare patients.,,DECIMAL_2,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_MORTALITY_RANDOM_EFFECTS_STANDARD_ERROR_FEE_FOR_SERVICE_AND_MEDICARE_ADVANTAGE_DATA,MORTALITY,MORTALITY RANDOM EFFECTS STANDARD ERROR (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),Mortality Random Effects Standard Error (Fee-For-Service & Medicare Advantage Data) (Outcomes),Standard error of the hospital random-effects estimate for risk-adjusted 30-day mortality among Medicare patients. Medicare FFS + Medicare Advantage data.,,DECIMAL_2,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_MORTALITY_RANDOM_EFFECTS_STANDARD_ERROR_FEE_FOR_SERVICE_DATA,MORTALITY,MORTALITY RANDOM EFFECTS STANDARD ERROR (FEE-FOR-SERVICE DATA) (OUTCOMES),Mortality Random Effects Standard Error (Fee-For-Service Data) (Outcomes),Standard error of the hospital random-effects estimate for risk-adjusted 30-day mortality among Medicare patients. Medicare fee-for-service data only.,,DECIMAL_2,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_MORTALITY_RANDOM_EFFECTS_STANDARD_ERROR_MEDICARE_ADVANTAGE_DATA,MORTALITY,MORTALITY RANDOM EFFECTS STANDARD ERROR (MEDICARE ADVANTAGE DATA) (OUTCOMES),Mortality Random Effects Standard Error (Medicare Advantage Data) (Outcomes),Standard error of the hospital random-effects estimate for risk-adjusted 30-day mortality among Medicare patients. Medicare Advantage data only.,,DECIMAL_2,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_MORTALITY_SCORE,MORTALITY,MORTALITY SCORE (OUTCOMES),Mortality Score (Outcomes),Points contributed to the U.S. News score for risk-adjusted 30-day mortality among Medicare patients.,,DECIMAL_2,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2024,2024-2025,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_MORTALITY_STANDARD_ERROR,MORTALITY,MORTALITY STANDARD ERROR (OUTCOMES),Mortality Standard Error (Outcomes),Standard error of the estimate for risk-adjusted 30-day mortality among Medicare patients.,,DECIMAL_2,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_NUMBER_OF_PATIENTS_FEE_FOR_SERVICE_AND_MEDICARE_ADVANTAGE_DATA,NUMBER OF PATIENTS,NUMBER OF PATIENTS (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (STRUCTURE),Number of Patients (Fee-For-Service & Medicare Advantage Data) (Structure),Medicare patient volume for this procedure/condition. Medicare FFS + Medicare Advantage data.,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_NUMBER_OF_PATIENTS_FEE_FOR_SERVICE_DATA,NUMBER OF PATIENTS,NUMBER OF PATIENTS (FEE-FOR-SERVICE DATA) (STRUCTURE),Number of Patients (Fee-For-Service Data) (Structure),Medicare patient volume for this procedure/condition. Medicare fee-for-service data only.,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_NUMBER_OF_PATIENTS_MEDICARE_ADVANTAGE_DATA,NUMBER OF PATIENTS,NUMBER OF PATIENTS (MEDICARE ADVANTAGE DATA) (STRUCTURE),Number of Patients (Medicare Advantage Data) (Structure),Medicare patient volume for this procedure/condition. Medicare Advantage data only.,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_NUMBER_OF_PATIENTS_BAND_FEE_FOR_SERVICE_AND_MEDICARE_ADVANTAGE_DATA,NUMBER OF PATIENTS,NUMBER OF PATIENTS BAND (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (STRUCTURE),Number of Patients Band (Fee-For-Service & Medicare Advantage Data) (Structure),Categorical performance band for medicare patient volume for this procedure/condition. Medicare FFS + Medicare Advantage data.,,STRING,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_NUMBER_OF_PATIENTS_SCORE_FEE_FOR_SERVICE_AND_MEDICARE_ADVANTAGE_DATA,NUMBER OF PATIENTS,NUMBER OF PATIENTS SCORE (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (STRUCTURE),Number of Patients Score (Fee-For-Service & Medicare Advantage Data) (Structure),Points contributed to the U.S. News score for medicare patient volume for this procedure/condition. Medicare FFS + Medicare Advantage data.,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_NURSE_STAFFING_AND_COMMUNICATION_BAND,NURSE STAFFING AND COMMUNICATION,NURSE STAFFING AND COMMUNICATION BAND (PROCESS),Nurse Staffing And Communication Band (Process),Categorical performance band for composite of nurse staffing level and HCAHPS nurse communication.,,STRING,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_NURSE_STAFFING_AND_COMMUNICATION_SCORE,NURSE STAFFING AND COMMUNICATION,NURSE STAFFING AND COMMUNICATION SCORE (PROCESS),Nurse Staffing And Communication Score (Process),Points contributed to the U.S. News score for composite of nurse staffing level and HCAHPS nurse communication.,,DECIMAL_2,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_NURSE_STAFFING_BAND,NURSE STAFFING AND COMMUNICATION,NURSE STAFFING BAND (STRUCTURE),Nurse Staffing Band (Structure),Categorical performance band for nurse staffing level relative to patient volume.,,STRING,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2024,2024-2025,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_NURSE_STAFFING_BAND,NURSE STAFFING AND COMMUNICATION,NURSE STAFFING BAND (STRUCTURE),Nurse Staffing Band (Structure),Categorical performance band for nurse staffing level relative to patient volume.,,STRING,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_NURSE_STAFFING_RATIO,NURSE STAFFING AND COMMUNICATION,NURSE STAFFING RATIO (PROCESS),Nurse Staffing Ratio (Process),Nurse staffing ratio (nursing staff relative to patient volume).,,DECIMAL_2,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_NURSE_STAFFING_RATIO,NURSE STAFFING AND COMMUNICATION,NURSE STAFFING RATIO (STRUCTURE),Nurse Staffing Ratio (Structure),Nurse staffing ratio (nursing staff relative to patient volume).,,DECIMAL_2,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2024,2024-2025,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_NURSE_STAFFING_RATIO,NURSE STAFFING AND COMMUNICATION,NURSE STAFFING RATIO (STRUCTURE),Nurse Staffing Ratio (Structure),Nurse staffing ratio (nursing staff relative to patient volume).,,DECIMAL_2,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_OBSERVED_DEATHS,OBSERVED DEATHS,OBSERVED DEATHS (OUTCOMES),Observed Deaths (Outcomes),Observed number of deaths within the measurement window.,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2024,2024-2025,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_OBSERVED_DEATHS,OBSERVED DEATHS,OBSERVED DEATHS (OUTCOMES),Observed Deaths (Outcomes),Observed number of deaths within the measurement window.,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_OBSERVED_NUMBER_OF_PATIENT_DISCHARGED_TO_A_LOCATION_OTHER_THAN_HOME,OBSERVED NUMBER OF PATIENT DISCHARGED TO A LOCATION OTHER THAN HOME,OBSERVED NUMBER OF PATIENT DISCHARGED TO A LOCATION OTHER THAN HOME (OUTCOMES),Observed Number of Patient Discharged to a Location Other than Home (Outcomes),Observed number of patients discharged to a location other than home.,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2024,2024-2025,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_OBSERVED_NUMBER_OF_PATIENT_DISCHARGED_TO_A_LOCATION_OTHER_THAN_HOME,OBSERVED NUMBER OF PATIENT DISCHARGED TO A LOCATION OTHER THAN HOME,OBSERVED NUMBER OF PATIENT DISCHARGED TO A LOCATION OTHER THAN HOME (OUTCOMES),Observed Number of Patient Discharged to a Location Other than Home (Outcomes),Observed number of patients discharged to a location other than home.,,DECIMAL_0,,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_OBSERVED_SURGICAL_SITE_INFECTION,SURGICAL SITE INFECTION,OBSERVED SURGICAL SITE INFECTION (OUTCOMES),Observed Surgical Site Infection (Outcomes),Observed number of surgical site infections.,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2024,2024-2025,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_OBSERVED_SURGICAL_SITE_INFECTION,SURGICAL SITE INFECTION,OBSERVED SURGICAL SITE INFECTION (OUTCOMES),Observed Surgical Site Infection (Outcomes),Observed number of surgical site infections.,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_PATIENT_EXPERIENCE_BAND,PATIENT EXPERIENCE,PATIENT EXPERIENCE BAND (PROCESS),Patient Experience Band (Process),Categorical performance band for overall patient experience (HCAHPS).,,STRING,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,ABDOMINAL_AORTIC_ANEURYSM_REPAIR_PATIENT_EXPERIENCE_LINEAR_SCORE_HCAHPS,PATIENT EXPERIENCE,PATIENT EXPERIENCE LINEAR SCORE (HCAHPS) (PROCESS),Patient Experience Linear Score (HCAHPS) (Process),HCAHPS linear mean score for overall patient experience (HCAHPS). From HCAHPS survey.,,PERCENT_0,HIGHER,,,,
