REPORT,PUBLISH_DATE,PUBLISH_DATE_STRING,MEASURE_CATEOGRY,MEASURE_GROUP,MEASURE_ID,MEASURE_NAME,SUBMEASURE_NAME,USNWR_METRIC,MEASURE_DESCRIPTION,MEASURE_YEAR,MEASURE_RESULT_STRING_FORMAT,DESIRED_DIRECTION,REPORTING_START_DATE,REPORTING_END_DATE,DATA_SOURCE_1,DATA_SOURCE_2
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,UROLOGY,,,,HCAHPS Score - Normalized Score (Process),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,UROLOGY,,,,HCAHPS Score (Process),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,UROLOGY,M_URO_HCAHPS_OVERALL,HCAHPS SCORE,OVERALL,HCAHPS Score (Process),N/A,DECIMAL_0,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,UROLOGY,M_URO_HCAHPS_OVERALL,HCAHPS SCORE,OVERALL,HCAHPS Score (Process),N/A,DECIMAL_0,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,UROLOGY,M_URO_HSTAR_OVERALL,HCAHPS STAR RATING,OVERALL,HCAHPS Star Rating (Process),N/A,DECIMAL_0,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,UROLOGY,M_URO_HSTAR_OVERALL,HCAHPS STAR RATING,OVERALL,HCAHPS Star Rating (Process),N/A,DECIMAL_0,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,UROLOGY,S_URO_SVC_HC,PATIENT SERVICES,HOSPICE CARE,Hospice Care (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,UROLOGY,S_URO_SVC_HC,PATIENT SERVICES,HOSPICE CARE,Hospice Care (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,UROLOGY,M_URO_ADV_IGRT,ADVANCED TECHNOLOGIES,IMAGE-GUIDED RADIATION THERAPY,Image-Guided Radiation Therapy (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,UROLOGY,M_URO_ADV_IGRT,ADVANCED TECHNOLOGIES,IMAGE-GUIDED RADIATION THERAPY,Image-Guided Radiation Therapy (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,UROLOGY,M_URO_ADV_IMRT,ADVANCED TECHNOLOGIES,INTENSITY-MODULATED RADIATION THERAPY,Intensity-Modulated Radiation Therapy (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,UROLOGY,M_URO_ADV_IMRT,ADVANCED TECHNOLOGIES,INTENSITY-MODULATED RADIATION THERAPY,Intensity-Modulated Radiation Therapy (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,UROLOGY,M_URO_INT_OVERALL,INTENSIVISTS,OVERALL,Intensivists (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,UROLOGY,M_URO_INT_OVERALL,INTENSIVISTS,OVERALL,Intensivists (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,UROLOGY,,,,Mortality - Odds Ratio - Medicare Advantage (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,UROLOGY,S_URO_MRE_ORMA,MORTALITY - RANDOM EFFECTS,MORTALITY - ODDS RATIO - MEDICARE ADVANTAGE,Mortality - Odds Ratio - Medicare Advantage (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,UROLOGY,S_URO_MRE_ORMA,MORTALITY - RANDOM EFFECTS,MORTALITY - ODDS RATIO - MEDICARE ADVANTAGE,Mortality - Odds Ratio - Medicare Advantage (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,UROLOGY,,,,Mortality - Odds Ratio - Traditional Fee-for-Service (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,UROLOGY,S_URO_MRE_ORFFS,MORTALITY - RANDOM EFFECTS,MORTALITY - ODDS RATIO - TRADITIONAL FEE-FOR-SERVICE,Mortality - Odds Ratio - Traditional Fee-for-Service (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,UROLOGY,S_URO_MRE_ORFFS,MORTALITY - RANDOM EFFECTS,MORTALITY - ODDS RATIO - TRADITIONAL FEE-FOR-SERVICE,Mortality - Odds Ratio - Traditional Fee-for-Service (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,UROLOGY,,,,Mortality - Patient Volume Without Transfers - Medicare Advantage (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,UROLOGY,S_URO_MRE_MPVWTMA,MORTALITY - RANDOM EFFECTS,MORTALITY - PATIENT VOLUME WITHOUT TRANSFERS - MEDICARE ADVANTAGE,Mortality - Patient Volume Without Transfers - Medicare Advantage (Outcomes),N/A,DECIMAL_0,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,UROLOGY,S_URO_MRE_MPVWTMA,MORTALITY - RANDOM EFFECTS,MORTALITY - PATIENT VOLUME WITHOUT TRANSFERS - MEDICARE ADVANTAGE,Mortality - Patient Volume Without Transfers - Medicare Advantage (Outcomes),N/A,DECIMAL_0,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,UROLOGY,,,,Mortality - Patient Volume Without Transfers - Traditional Fee-for-Service (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,UROLOGY,S_URO_MRE_MPVWTTF,MORTALITY - RANDOM EFFECTS,MORTALITY - PATIENT VOLUME WITHOUT TRANSFERS - TRADITIONAL FEE-FOR-SERVICE,Mortality - Patient Volume Without Transfers - Traditional Fee-for-Service (Outcomes),N/A,DECIMAL_0,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,UROLOGY,S_URO_MRE_MPVWTTF,MORTALITY - RANDOM EFFECTS,MORTALITY - PATIENT VOLUME WITHOUT TRANSFERS - TRADITIONAL FEE-FOR-SERVICE,Mortality - Patient Volume Without Transfers - Traditional Fee-for-Service (Outcomes),N/A,DECIMAL_0,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,UROLOGY,,,,Mortality - Random Effects - Medicare Advantage (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,UROLOGY,S_URO_MRE_MREMA,MORTALITY - RANDOM EFFECTS,MORTALITY - RANDOM EFFECTS - MEDICARE ADVANTAGE,Mortality - Random Effects - Medicare Advantage (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,UROLOGY,S_URO_MRE_MREMA,MORTALITY - RANDOM EFFECTS,MORTALITY - RANDOM EFFECTS - MEDICARE ADVANTAGE,Mortality - Random Effects - Medicare Advantage (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,UROLOGY,,,,Mortality - Random Effects - Traditional Fee-For-Service (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,UROLOGY,S_URO_MRE_MRETFS,MORTALITY - RANDOM EFFECTS,MORTALITY - RANDOM EFFECTS - TRADITIONAL FEE-FOR-SERVICE,Mortality - Random Effects - Traditional Fee-For-Service (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,UROLOGY,S_URO_MRE_MRETFS,MORTALITY - RANDOM EFFECTS,MORTALITY - RANDOM EFFECTS - TRADITIONAL FEE-FOR-SERVICE,Mortality - Random Effects - Traditional Fee-For-Service (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,UROLOGY,,,,Mortality - Random Effects (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,UROLOGY,M_URO_MRE_OVERALL,MORTALITY - RANDOM EFFECTS,OVERALL,Mortality - Random Effects (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,UROLOGY,M_URO_MRE_OVERALL,MORTALITY - RANDOM EFFECTS,OVERALL,Mortality - Random Effects (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,UROLOGY,,,,Mortality - Standard Error for Random Effects - Medicare Advantage (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,UROLOGY,S_URO_MRE_SE1,MORTALITY - RANDOM EFFECTS,MORTALITY - STANDARD ERROR FOR RANDOM EFFECTS - MEDICARE ADVANTAGE,Mortality - Standard Error for Random Effects - Medicare Advantage (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,UROLOGY,S_URO_MRE_SE1,MORTALITY - RANDOM EFFECTS,MORTALITY - STANDARD ERROR FOR RANDOM EFFECTS - MEDICARE ADVANTAGE,Mortality - Standard Error for Random Effects - Medicare Advantage (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,UROLOGY,,,,Mortality - Standard Error for Random Effects - Traditional Fee-for-Service (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,UROLOGY,S_URO_MRE_SE2,MORTALITY - RANDOM EFFECTS,MORTALITY - STANDARD ERROR FOR RANDOM EFFECTS - TRADITIONAL FEE-FOR-SERVICE,Mortality - Standard Error for Random Effects - Traditional Fee-for-Service (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,UROLOGY,S_URO_MRE_SE2,MORTALITY - RANDOM EFFECTS,MORTALITY - STANDARD ERROR FOR RANDOM EFFECTS - TRADITIONAL FEE-FOR-SERVICE,Mortality - Standard Error for Random Effects - Traditional Fee-for-Service (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,UROLOGY,S_URO_MRE_NORM11,MORTALITY - RANDOM EFFECTS,MORTALITY FIRST NORMALIZATION ALL SCALED,Mortality First Normalization All Scaled (Outcomes),N/A,DECIMAL_0,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,UROLOGY,S_URO_MRE_NORM12,MORTALITY - RANDOM EFFECTS,MORTALITY FIRST NORMALIZATION SUB SCALED,Mortality First Normalization Sub Scaled (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,UROLOGY,,,,Mortality Predicted Value (Medicare Advantage Data) (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,UROLOGY,S_URO_MRE_PRED1,MORTALITY - RANDOM EFFECTS,MORTALITY PREDICTED VALUE (MEDICARE ADVANTAGE DATA),Mortality Predicted Value (Medicare Advantage Data) (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,UROLOGY,,,,Mortality Predicted Value (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,UROLOGY,S_URO_MRE_PRED2,MORTALITY - RANDOM EFFECTS,MORTALITY PREDICTED VALUE,Mortality Predicted Value (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,UROLOGY,,,,Mortality Random Effect Standard Error (Fee-for-Service and Medicare Advantage Data) (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,UROLOGY,S_URO_MRE_SE3,MORTALITY - RANDOM EFFECTS,MORTALITY RANDOM EFFECT STANDARD ERROR (FEE-FOR-SERVICE AND MEDICARE ADVANTAGE DATA),Mortality Random Effect Standard Error (Fee-for-Service and Medicare Advantage Data) (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,UROLOGY,,,,Number of at-risk outpatient procedures (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,UROLOGY,S_URO_OPCOMP_NRISK,PREVENTION OF OUTPATIENT PROCEDURAL COMPLICATIONS,NUMBER OF AT-RISK OUTPATIENT PROCEDURES,Number of at-risk outpatient procedures (Outcomes),N/A,DECIMAL_0,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,UROLOGY,S_URO_OPCOMP_NRISK,PREVENTION OF OUTPATIENT PROCEDURAL COMPLICATIONS,NUMBER OF AT-RISK OUTPATIENT PROCEDURES,Number of at-risk outpatient procedures (Outcomes),N/A,DECIMAL_0,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,UROLOGY,,,,Number Of Expected Potentially Preventable Outpatient Procedural Complications (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,UROLOGY,S_URO_OPCOMP_NEXP,PREVENTION OF OUTPATIENT PROCEDURAL COMPLICATIONS,NUMBER OF EXPECTED POTENTIALLY PREVENTABLE OUTPATIENT PROCEDURAL COMPLICATIONS,Number Of Expected Potentially Preventable Outpatient Procedural Complications (Outcomes),N/A,DECIMAL_0,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,UROLOGY,S_URO_OPCOMP_NEXP,PREVENTION OF OUTPATIENT PROCEDURAL COMPLICATIONS,NUMBER OF EXPECTED POTENTIALLY PREVENTABLE OUTPATIENT PROCEDURAL COMPLICATIONS,Number Of Expected Potentially Preventable Outpatient Procedural Complications (Outcomes),N/A,DECIMAL_0,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,UROLOGY,,,,Number Of Observed Potentially Preventable Outpatient Procedural Complications (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,UROLOGY,S_URO_OPCOMP_NOBS,PREVENTION OF OUTPATIENT PROCEDURAL COMPLICATIONS,NUMBER OF OBSERVED POTENTIALLY PREVENTABLE OUTPATIENT PROCEDURAL COMPLICATIONS,Number Of Observed Potentially Preventable Outpatient Procedural Complications (Outcomes),N/A,DECIMAL_0,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,UROLOGY,S_URO_OPCOMP_NOBS,PREVENTION OF OUTPATIENT PROCEDURAL COMPLICATIONS,NUMBER OF OBSERVED POTENTIALLY PREVENTABLE OUTPATIENT PROCEDURAL COMPLICATIONS,Number of Observed Potentially Preventable Outpatient Procedural Complications (Outcomes),N/A,DECIMAL_0,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,UROLOGY,,,,Nurse Magnet (Structure),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,UROLOGY,M_URO_NM_OVERALL,NURSE MAGNET,OVERALL,Nurse Magnet (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,UROLOGY,M_URO_NM_OVERALL,NURSE MAGNET,OVERALL,Nurse Magnet (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,UROLOGY,M_URO_NURSE_OVERALL,NURSE STAFFING,OVERALL,Nurse Staffing (Structure),N/A,DECIMAL_1,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,UROLOGY,M_URO_NURSE_OVERALL,NURSE STAFFING,OVERALL,Nurse Staffing (Structure),N/A,DECIMAL_1,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,UROLOGY,M_URO_NSAS_OVERALL,NURSE STAFFING ADJUSTED SCALE,OVERALL,Nurse Staffing Adjusted Scale (Structure),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,UROLOGY,,,,Observed deaths 30 days after admission excluding transfers - Medicare Advantage (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,UROLOGY,S_URO_MRE_OBSDEAT1,MORTALITY - RANDOM EFFECTS,OBSERVED DEATHS 30 DAYS AFTER ADMISSION EXCLUDING TRANSFERS - MEDICARE ADVANTAGE,Observed deaths 30 days after admission excluding transfers - Medicare Advantage (Outcomes),N/A,DECIMAL_0,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,UROLOGY,S_URO_MRE_OBSDEAT1,MORTALITY - RANDOM EFFECTS,OBSERVED DEATHS 30 DAYS AFTER ADMISSION EXCLUDING TRANSFERS - MEDICARE ADVANTAGE,Observed deaths 30 days after admission excluding transfers - Medicare Advantage (Outcomes),N/A,DECIMAL_0,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,UROLOGY,,,,Observed deaths 30 days after admission excluding transfers - Traditional Fee-for-Service (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,UROLOGY,S_URO_MRE_OBSDEAT2,MORTALITY - RANDOM EFFECTS,OBSERVED DEATHS 30 DAYS AFTER ADMISSION EXCLUDING TRANSFERS - TRADITIONAL FEE-FOR-SERVICE,Observed deaths 30 days after admission excluding transfers - Traditional Fee-for-Service (Outcomes),N/A,DECIMAL_0,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,UROLOGY,S_URO_MRE_OBSDEAT2,MORTALITY - RANDOM EFFECTS,OBSERVED DEATHS 30 DAYS AFTER ADMISSION EXCLUDING TRANSFERS - TRADITIONAL FEE-FOR-SERVICE,Observed deaths 30 days after admission excluding transfers - Traditional Fee-for-Service (Outcomes),N/A,DECIMAL_0,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,UROLOGY,,,,Observed deaths 30 days after admission including transfers - Medicare Advantage (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,UROLOGY,S_URO_MRE_OBSDEAT3,MORTALITY - RANDOM EFFECTS,OBSERVED DEATHS 30 DAYS AFTER ADMISSION INCLUDING TRANSFERS - MEDICARE ADVANTAGE,Observed deaths 30 days after admission including transfers - Medicare Advantage (Outcomes),N/A,DECIMAL_0,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,UROLOGY,S_URO_MRE_OBSDEAT3,MORTALITY - RANDOM EFFECTS,OBSERVED DEATHS 30 DAYS AFTER ADMISSION INCLUDING TRANSFERS - MEDICARE ADVANTAGE,Observed deaths 30 days after admission including transfers - Medicare Advantage (Outcomes),N/A,DECIMAL_0,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,UROLOGY,,,,Observed deaths 30 days after admission including transfers - Traditional Fee-for-Service (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,UROLOGY,S_URO_MRE_OBSDEAT4,MORTALITY - RANDOM EFFECTS,OBSERVED DEATHS 30 DAYS AFTER ADMISSION INCLUDING TRANSFERS - TRADITIONAL FEE-FOR-SERVICE,Observed deaths 30 days after admission including transfers - Traditional Fee-for-Service (Outcomes),N/A,DECIMAL_0,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,UROLOGY,S_URO_MRE_OBSDEAT4,MORTALITY - RANDOM EFFECTS,OBSERVED DEATHS 30 DAYS AFTER ADMISSION INCLUDING TRANSFERS - TRADITIONAL FEE-FOR-SERVICE,Observed deaths 30 days after admission including transfers - Traditional Fee-for-Service (Outcomes),N/A,DECIMAL_0,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,UROLOGY,,,,Observed discharges not to home excluding transfers (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,UROLOGY,S_URO_DHRE_OBSNHOM,DISCHARGE TO HOME - RANDOM EFFECTS,OBSERVED DISCHARGES NOT TO HOME EXCLUDING TRANSFERS,Observed discharges not to home excluding transfers (Outcomes),N/A,DECIMAL_0,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,UROLOGY,S_URO_DHRE_OBSNHOM,DISCHARGE TO HOME - RANDOM EFFECTS,OBSERVED DISCHARGES NOT TO HOME EXCLUDING TRANSFERS,Observed discharges not to home excluding transfers (Outcomes),N/A,DECIMAL_0,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,UROLOGY,,,,Outcomes (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,UROLOGY,M_URO_O_OVERALL,OUTCOMES,OVERALL,Outcomes (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,UROLOGY,M_URO_O_OVERALL,OUTCOMES,OVERALL,Outcomes (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,UROLOGY,S_URO_SVC_PM,PATIENT SERVICES,PAIN MANAGEMENT,Pain Management (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,UROLOGY,S_URO_SVC_PM,PATIENT SERVICES,PAIN MANAGEMENT,Pain Management (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,UROLOGY,S_URO_SVC_PC,PATIENT SERVICES,PALLIATIVE CARE,Palliative Care (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,UROLOGY,S_URO_SVC_PC,PATIENT SERVICES,PALLIATIVE CARE,Palliative Care (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,UROLOGY,M_URO_SVC_OVERALL,PATIENT SERVICES,OVERALL,Patient Services (Structure),N/A,DECIMAL_0,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,UROLOGY,M_URO_SVC_OVERALL,PATIENT SERVICES,OVERALL,Patient Services (Structure),N/A,DECIMAL_0,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,UROLOGY,,,,Patient Volume (Structure),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,UROLOGY,M_URO_VOL_OVERALL,PATIENT VOLUME,OVERALL,Patient Volume (Structure),N/A,DECIMAL_0,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,UROLOGY,M_URO_VOL_OVERALL,PATIENT VOLUME,OVERALL,Patient Volume (Structure),N/A,DECIMAL_0,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,UROLOGY,,,,Patient Volume Band (Structure),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,UROLOGY,,,,Patient volume normalized score (Structure),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,UROLOGY,,,,Patient Volume without Transfers (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,UROLOGY,M_URO_PVWT_OVERALL,PATIENT VOLUME WITHOUT TRANSFERS,OVERALL,Patient Volume without Transfers (Outcomes),N/A,DECIMAL_0,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,UROLOGY,M_URO_PVWT_OVERALL,PATIENT VOLUME WITHOUT TRANSFERS,OVERALL,Patient Volume without Transfers (Outcomes),N/A,DECIMAL_0,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,UROLOGY,S_URO_SVC_PCA,PATIENT SERVICES,PATIENT-CONTROLLED ANALGESIA,Patient-Controlled Analgesia (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,UROLOGY,S_URO_SVC_PCA,PATIENT SERVICES,PATIENT-CONTROLLED ANALGESIA,Patient-Controlled Analgesia (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,UROLOGY,,,,Percent of Medicare claims that were Medicare Advantage claims (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,UROLOGY,S_URO_MRE_PMCMAC,MORTALITY - RANDOM EFFECTS,PERCENT OF MEDICARE CLAIMS THAT WERE MEDICARE ADVANTAGE CLAIMS,Percent of Medicare claims that were Medicare Advantage claims (Outcomes),N/A,DECIMAL_0,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,UROLOGY,S_URO_MRE_PMCMAC,MORTALITY - RANDOM EFFECTS,PERCENT OF MEDICARE CLAIMS THAT WERE MEDICARE ADVANTAGE CLAIMS,Percent of Medicare claims that were Medicare Advantage claims (Outcomes),N/A,DECIMAL_0,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,UROLOGY,M_URO_ADV_PCS,ADVANCED TECHNOLOGIES,PET/CT SCANNER,PET/CT Scanner (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,UROLOGY,M_URO_ADV_PCS,ADVANCED TECHNOLOGIES,PET/CT SCANNER,PET/CT Scanner (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,UROLOGY,,,,Points Earned from Discharge to Home (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,UROLOGY,,,,Points Earned from Mortality (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,UROLOGY,,,,Points Earned from Nurse Magnet (Structure),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,UROLOGY,,,,Points Earned from Patient Volume (Structure),,,,,,,,
